Inter-Spitzen	230	7	Customer | Article | Composition | Width cm (Full) | Usable Width | Weight | MOQ | MCQ | Price / M FOB as PFD
Inter-Spitzen	238	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Inter-Spitzen	255	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Inter-Spitzen	263	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | February 2022  PFD/PFE
Inter-Spitzen	271	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFE
Inter-Spitzen	279	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Inter-Spitzen	284	3	Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter
Inter-Spitzen	285	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Inter-Spitzen	291	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Inter-Spitzen	297	11	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | QTY | PFE/PFD
Inter-Spitzen	304	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Inter-Spitzen	305	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | USD/ m
Inter-Spitzen	316	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Inter-Spitzen	317	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | USD/ m
Inter-Spitzen	327	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Inter-Spitzen	334	13	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | February 2022  PFD/PFE | June 2023  PFD/PFE | February 2025 PFD/PFE | February 2026 PFD/PFE
Itochu-Triumph	3	10	Date | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Itochu-Triumph	10	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Intimate Creations Bangladesh	3	6	Article | compositon | weight(gsm) | width(CM) | MOQ(M) | MCQ(M) | PRICE USD/M.
Kamcaine	3	11	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Kyra Mode	1	10	MOQ | QTY per color | Article | Greige  (THB/KG) | greige (USD/KG) | PFE/PFD (THB/m) | PFE/PFD (USD/m) | All Colors (THB/m) | All Colors (USD/m) | Remark
Kyra Mode	4	4	255026 | B GRADE 125THB/m | B GRADE 125THB/m | B GRADE 125THB/m | B GRADE 125THB/m | new dyed & stock price / price for kyra quoted by K. Sivy by Email on 01.10.18
LCTT	15	9	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD (USD/M.) | DYED all color(USD/M)
LCTT	22	9	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD (USD/M.) | DYED all color(USD/M)
Liberty Vietnam	1	5	MOQ | QTY per color | Article | PFD/PFE (USD/m) | Remark
Liberty Vietnam	9	10	DATE | MOQ | Qty per color | Article | Fabric name | Composition | Useable Width | Weight | PFD | All colors
Liberty Vietnam	17	12	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors | Remark
Lintas-HK	59	6	Qty per color | Article | Fabric name | Composition | Width | Weight | Black and white
Lintas-HK	65	6	Qty per color | Article | Fabric name | Composition | Width | Weight | Black and white
Libertytex	1	12	Article | Fabric name | Composition | Full Width (cm.) | Useable Width (cm.) | Weight (g/m2) | MOQ | Qty per color | PFE/PFD | All colors | Date | Customer | Remark
Libertytex	40	8	Customer | Article | Composition | Width | Usable width | Weight | MOQ | Price in PFD FOB Bkk | Remarks
Libertytex	51	8	Customer | Article | Composition | Width | Usable width | Weight | MOQ | Price for PFD FOB Bkk | Price for dyed FOB BKK
Manufacture	2	12	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors | PFE/PFD | All colors
Magic link	3	11	# | Article | Composition | Full Width | Useable Width | Weight | MOQ | MCQ | Unit price per meter (US$) / Tone color | Unit price per meter (US$) / Tone color | Unit price per meter (US$) / Tone color | Unit price per meter (US$) / Tone color | Price Validity
Magic link	4	6	# | Article | Composition | Full Width | Useable Width | Weight | (meter) | (meter) | White | Black/Dark | Light | Medium | Price Validity
Mas CaptialUnichela 255554 VS b	4	10	Date | Article | Fabric name | Composition | Full Width | Useable Width | Weight | MOQ | Qty per color | All colors
Mas CaptialUnichela 255554 VS b	5	6	Date | Article | Fabric name | Composition | ( CM. ) | ( CM. ) | ( G/M2) | ( METER ) | ( METER ) | USD/Meter
Mas IntimatesUnichela	92	7	Article number | Composition | Construction | Weight | Minimum Usable Width | Price USD/M | MOQ | MCQ | Lead time (With Greige ) | Lead Time (Without Greige) | Sample Availability(m/color) | Remarks
Mas IntimatesUnichela	97	3	254509 - Recycle Version | - need to development | Price USD/M | MOQ | MCQMMCQ | Lead time (With Greige ) | Lead Time (Without Greige) | Sample Availability(m/color) | Remarks
Mas IntimatesUnichela	109	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Mas IntimatesUnichela	131	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Mas IntimatesUnichela	138	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Mas IntimatesUnichela	144	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Mas IntimatesUnichela	149	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors | UDPATE
Mas IntimatesUnichela	157	7	Qty per color | Article | Fabric name | Composition | Useable Width | Weight | All colors  USD/ m
Mas IntimatesUnichela	164	8	MOQ | Qty per color | Article | Fabric name | Composition | Useable Width | Weight | All colors
Mas IntimatesUnichela	189	8	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors  USD/ m
Mastex	6	6	Date | MOQ | Article | Yield | greige (THB/KG) | PFE/PFD (THB/m) | All colors
Mastex	31	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD (THB/m.)
Mastex	38	8	MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | Greige (THB/kg.)
Mastex	44	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Mastex	51	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Mastex	58	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Mastex	64	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Mastex	72	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Mastex	80	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Mastex	87	5	Date | MOQ | Article | PFE/PFD (THB/m) | Remark
Mastex	92	4	Date | MOQ | Article | PFE/PFD (THB/m)
Mastex	98	8	MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD (THB/M)
Mastex	147	8	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Mastex	154	5	Date | MOQ | Article | Yield | greige (THB/KG) | current greige (THB/KG)
Mastex	168	10	DATE | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Mastex	179	4	Article No. | Yarn | Composition : | PROPERTIES | Burst test | EMB test | MACHINE | Structure | Catalogy Group | Price range | Remark : Inform Mastex on 11.11.2024 | K. Sivy quoted on 12.11.2024
Mastex	180	4	Article No. | Yarn | Composition : | PROPERTIES | Burst test | EMB test | MACHINE | Structure | Catalogy Group | Price range | Remark : Inform Mastex on 11.11.2024 | K. Sivy quoted on 12.11.2024
Mastex	187	11	DATE | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Mastex	196	3	Date : 25th November 2024 | Date : 25th November 2024 | Date : 25th November 2024
Mastex	198	10	DATE | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Mastex	213	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD (THB/M)
Mastex	229	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD (THB/M)
Mastex	238	9	Date | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Mastex	244	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD (THB/M)
Mastex	251	9	Date | MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All Color (THB/M)
Mizoroki	3	11	Date | MOQ | QTY per color | Article | Yield | greige (THB/KG) | greige (USD/KG) | PFE/PFD (THB/m) | PFE/PFD (USD/yard | All Colors (THB/m) | All Colors (USD/m) | Remark
MIRAE	2	12	DATE | ARTICLE # | Composition | Fabric name | Weight | Full Width | Useable Width | MOQ | Qty per color | USD FOB BKK / METER | USD FOB BKK / METER | REMARK
MIRAE	3	3	g/m2 | CM | CM | (Meter) | (Meter) | PFE/PFD | ALL COLOR
Milavitsa	5	7	Article | compositon | Full width(CM) | Usable withd(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price/M. | Price in EUro
Milavitsa	12	6	Article | compositon | Full width(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price/M.
Milavitsa	21	6	Article | compositon | Full width(CM) | Usable withd(CM) | weight(g/m2) | MOQ(M) | MCQ(M) | Price/M.
Milavitsa	36	7	Article | compositon | Full width(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price US/M. | Price EURO/M.
Milavitsa	44	6	Article | compositon | Full width(CM) | Usable withd(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price in EURO/M.
Milavitsa	51	6	Article | compositon | Full width(CM) | Usable withd(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price in EURO/M.
Nagao	3	4	Date | MOQ | QTY per color | PFD/PFE
NAYLIT	6	7	Date | MOQ | MCQ | Article | Composition | weight(g/m2) | width (cm) | All colors(not including UPF50+) THB/M. | UPF50+ finishing
NAYLIT	21	4	Date | MOQ | MCQ | Article | All colors(not including UPF50+) THB/M. | UPF50+ finishing
NAYLIT	39	8	CDR NR | Customer | Brand | Date | Composition | Naylit Info | Full Width | Cuttable Width | Weight | Yarn price | Remarks | Price/ yards
NAYLIT	45	8	CDR NR | Customer | Brand | Date | Composition | Naylit Info | Full Width | Cuttable Width | Weight | Yarn price | Remarks | Price/ yards
NAYLIT	53	9	NIKE IM | Customer | NAYLIT ITEM | Date | Eschler Article | Composition | Full Width | Cuttable Width | Weight | MOQ | MCQ | Remarks | Price/ yards
NAYLIT	61	9	PDR number | Customer | Date | Article number | Composition | Full Width | Cuttable width | MOQ | MCQ | Price / yards FOB | Remarks | Remarks
NAYLIT	96	6	Article | compositon | Full width(CM) | Useable widthCM) | weight(gsm) | MCQ(Y) | Price(Bahts)/Y.
NAYLIT	106	4	NIKE IM | Final Spec | G/M2 | MACHINE | Yarn | Remark | PRICE PER YARDS | REMARKS
Obsidian	7	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Obsidian	46	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Obsidian	56	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Obsidian	66	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Others	3	11	Date | MOQ | QTY per color | Article | Yield | greige (THB/KG) | greige (USD/KG) | PFE/PFD (THB/m) | PFE/PFD (USD/m) | All Colors (THB/m) | All Colors (USD/m) | Remark
P.B.S.E	5	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
P.B.S.E	56	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All Colors
P.B.S.E	71	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
P.B.S.E	80	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
P.B.S.E	90	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
PL Recycle fabric 11 Nov 2022	1	3	Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter
PL Recycle fabric 11 Nov 2022	2	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Prima Lace	5	4	Article | Quality | THB/m. ex Vat | MOQ | Quality | THB/m. ex Vat | MCQ
Prima Lace	12	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Prima Lace	20	8	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Prima Lace	30	8	MOQ | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD/PFE
Prima Lace	38	3	Price: THB/meter for Prima Lace | Price: THB/meter for Prima Lace | Price: THB/meter for Prima Lace
Prima Lace	39	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Prima Lace	47	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
Prima Lace	60	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
PANACHE	5	7	Customer | Article | Composition | Width cm (CUT WIDTH) | Usable Width | Weight | MOQ | MCQ | Price for all colours (FOB)Bkk
PT Busanaremaja 	5	7	Article | compositon | Full width(CM) | Usable width(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price/M.
PT Busanaremaja 	10	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
PT Busanaremaja 	17	3	MCQ (Minimum Color Quantity) | Width | Eschler article no. | Materinal No. | Triumph no. | Color | New FOB Bangkok Price USD/m.
PT Indonesia Wacoal 	2	4	PT.INDONESIA WACOAL / PRICE FOR 2022 | PT.INDONESIA WACOAL / PRICE FOR 2022 | PT.INDONESIA WACOAL / PRICE FOR 2022 | PT.INDONESIA WACOAL / PRICE FOR 2022
PT Indonesia Wacoal 	3	12	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors | PFE/PFD | All colors
PT Indonesia Wacoal 	10	3	Others : UPDATED ON 03/01/19 | Others : UPDATED ON 03/01/19 | Others : UPDATED ON 03/01/19
PT Indonesia Wacoal 	12	11	Date | MOQ | QTY per color | Article | Yield | greige (THB/KG) | greige (USD/KG) | PFE/PFD (THB/m) | PFE/PFD (USD/m) | All Colors (THB/m) | All Colors (USD/m) | Remark
PT Indonesia Wacoal 	31	7	ARTICLE | Composition | Fabric | weight (gsm) | width (CM) | MOQ/band(M) | MCQ/band(M) | Price/band( M.)
PT Indonesia Wacoal 	39	6	Article | compositon | Full width band (CM) | Usable withd(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price/M.
PT Indonesia Wacoal 	48	6	Article | compositon | Full width(CM) | Usable withd(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price/M.
PT. Kelwaram	3	11	Date | MOQ | QTY per color | Article | Yield | greige (THB/KG) | greige (USD/KG) | PFE/PFD (THB/m) | PFE/PFD (USD/yard | All Colors (THB/m) | All Colors (USD/m) | Remark
PT. Kelwaram	20	8	Qty per order | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
PT. Kelwaram	28	8	Qty per order | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
PT. Kelwaram	36	8	Qty per order | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
PT. Kelwaram	44	8	Qty per order | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
PT Mirae Asia Pasifix	2	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | USD/ m
PT Mirae Asia Pasifix	15	3	Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter
PT Mirae Asia Pasifix	16	6	Article | compositon | width(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price/M.
PT Mirae Asia Pasifix	31	3	Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter
PT Mirae Asia Pasifix	32	6	Article | compositon | width(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price/M.
PT Mirae Asia Pasifix	41	3	Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter
PT Mirae Asia Pasifix	42	6	Article | compositon | Full width(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price/M.
PT Mirae Asia Pasifix	49	3	Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter | Price : FOB Bangkok USD/meter
PT Mirae Asia Pasifix	50	6	Article | compositon | Full width(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price/M. | Under MCQ=300M charge+25%
PT Mirae Asia Pasifix	62	6	Article | composition | Full width(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price/M.(USD)
PT Mirae Asia Pasifix	70	7	Article | composition | Full width(CM) | Useable width(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price/M.(USD)
PT Mirae Asia Pasifix	88	3	Quality | Group | Product | Name | Width | Weight | color Type | 200 - 600M | 600 - 2000 M | 2000M over | Remarks
PT Mirae Asia Pasifix	103	7	DATE | Article | compositon | weight(gsm) | width full (CM) | YARN | MOQ(M) | MCQ(M) | PRICE USD/M.
PT Mirae Asia Pasifix	108	7	DATE | Article | compositon | weight(gsm) | width full (CM) | YARN | MOQ(M) | MCQ(M) | PRICE USD/M.
Quadrille Nishida	3	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
Quadrille Nishida	11	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Rouge Gorge	3	3	Price Valid on 31th March 2025 | Price Valid on 31th March 2025 | Price Valid on 31th March 2025
Rouge Gorge	6	8	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Weight | All colors
Rouge Gorge	14	3	Price Valid on 31th March 2025 | Price Valid on 31th March 2025 | Price Valid on 31th March 2025
Rouge Gorge	17	8	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Weight | All colors
Rouge Gorge	24	12	Date | Article # | Compostion | Fabric name | Weight | Full Width | Useable Width | MOQ | Qty per color | USD FOB BKK / METER | USD FOB BKK / METER | Remark
Rouge Gorge	25	3	g/m2 | cm. | cm. | (meter) | (meter) | PFD/PFE | All color
Rovitex (New Price)	34	6	MCQ | Article | Fabric name | Composition | Width | Weight | PFE/PFD | White | Bright | Medium | Dark
Rovitex (New Price)	51	6	MCQ | Article | Fabric name | Composition | Width | Weight | PFE/PFD | White | Bright | Medium | Dark
Rovitex (New Price)	62	4	Price currency: | THB per meter excluded Vat 7% | THB per meter excluded Vat 7% | THB per meter excluded Vat 7%
Rovitex (New Price)	68	3	TT 30 days after invoice date | TT 30 days after invoice date | TT 30 days after invoice date
ROYAL U	7	6	Date | MOQ | Article | Yield | greige (THB/KG) | PFE/PFD (THB/m) | Remark
ROYAL U	18	4	Royal Universal Special Price THB/meter | Royal Universal Special Price THB/meter | Royal Universal Special Price THB/meter | Royal Universal Special Price THB/meter
ROYAL U	22	6	Date | MOQ | Article | Yield | previous greige (THB/KG) | current greige (THB/KG) | Remark
ROYAL U	34	8	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
ROYAL U	43	5	Date | MOQ | Article | Yield | greige (THB/KG) | PFE/PFD (THB/m)
ROYAL U	48	6	PRICE FOR RUL | PRICE FOR RUL | PRICE FOR RUL | PRICE FOR RUL | PRICE FOR RUL | PRICE FOR RUL
ROYAL U	50	4	Article | Greige | Yield | MOQ | PFD | MOQ | Color | MCQ
ROYAL U	87	8	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
ROYAL U	95	8	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
ROYAL U	108	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD | All colors
K.S. (Samy)	2	4	UNIT PRICE : THB/METER | UNIT PRICE : THB/METER | UNIT PRICE : THB/METER | UNIT PRICE : THB/METER
K.S. (Samy)	3	11	Date | Article | Fabric name | Composition | Full Width | Useable Width | Weight | MOQ | Qty per color | PFE/PFD | COLOR | COLOR | COLOR | REMARK
Scavi	1	3	Date : 14 July 2023  (Quotation date) | Date : 14 July 2023  (Quotation date) | Date : 14 July 2023  (Quotation date)
Scavi	7	8	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Scavi	8	8	Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | USD/ m
Setafil Thailand	3	7	Article | Fabric name | Composition | Full Width | Useable Width | Weight | Greige | PFD/PFE
Setafil Thailand	33	7	Article | Fabric name | Composition | Full Width | Useable Width | Weight | Greige | PFD/PFE
Setafil Thailand	52	7	Article | Fabric name | Composition | Full Width | Useable Width | Weight | Greige | PFD/PFE
Setafil Thailand	58	3	255080 | PES TULLE BUDGET | 100% PES (PLEATING) | 150-155 cm. | 145-150 cm. | 35 - 40 g/m2 | No offer | No offer | USD 3.30/M (FOB BANGKOK) | USD 3.30/M (FOB BANGKOK)
Setafil Thailand	91	3	100% PES | 255099 | PES TULLE | PFD | 20 (PFD stock only) on 30.06.2025 | 20 (PFD stock only) | 22 | K. Sivy quoted PFD THB 20/m. for PFD stock, give 5% discount on 27.03.2025, on 30.06.2025
SLD China	24	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | FOB Bangkok USD/meter
SLD China	25	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFE/PFD
SLD China	30	10	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | FOB Bangkok USD/kgs.
SLD China	31	9	Date | MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | Greige
special price for EMB customer	2	10	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD | All colours
special price for EMB customer	12	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | PFD
STG	3	4	ETH price : THB Ex works | ETH price : THB Ex works | ETH price : THB Ex works | ETH price : THB Ex works
STG	15	3	Full width : 180cm | new art.S-204 LIMA | PFD | 36 | 35 | MOQ : 3,000M
STG	20	3	Full width : 158-163 cm | Tulle Torino | 254723 | PFD | 30 | 25 | MOQ 3000M
STG	89	4	Full width : 180cm | 254580 widter width | MARVIN | PFD | 36 | 34 | MOQ : 3,000M
STG	94	3	Full width : 157-162cm | Invisible | New art.S-102 | BELFAST | PFD | 28 | 26 | Update 29/05/2025
STG	109	3	100% PA | Invisible | 255484 wider width | INVISIBLE BRIGHT | PFD | 46 | 35 | MOQ ; 30,000M for full yarn set
STG	188	3	Full width : 155-160 cm | PFD | 76 | 68 | 60 | 52 | 51 | price offer : 5/5/2026
STG	203	5	86% PA, 14% ELASTANE | 255782AA/11 | NEMESIS TM Soft | Black | THB 110 / m for black = 3000 m. | THB 110 / m for black = 3000 m. | THB 110 / m for black = 3000 m. | THB 110 / m for black = 3000 m. | K.Sivy cfm price 29/10
STG	204	4	THB 105 / m for black = 6000 m. | THB 105 / m for black = 6000 m. | THB 105 / m for black = 6000 m. | THB 105 / m for black = 6000 m.
STG	205	4	THB 99 / m for black = 1,5000 m. | THB 99 / m for black = 1,5000 m. | THB 99 / m for black = 1,5000 m. | THB 99 / m for black = 1,5000 m.
STG	228	3	Full width : 173-183cm | New art.S-607 PHOENIX 180 | PFD | 85 | 29/10/2025 : keep same price
STG	264	3	Full width : 153-163 cm | PFD | 75 | 70 | Price offer 08.04.2024
STG	269	3	Fashion and fantasy fabric | Fantasy | 254949AA/11 | ELASTIC TULLE ESPRIT | PFD | MOQ =2000
STG	333	4	ETH price : THB Ex works | ETH price : THB Ex works | ETH price : THB Ex works | ETH price : THB Ex works
STG	406	4	ETH price : THB Ex works | ETH price : THB Ex works | ETH price : THB Ex works | ETH price : THB Ex works
STG	418	3	Full width : 140-150 cms | PFD | 91 | 83 | MOQ : 3000M
STG	433	3	Full width : 135-145cm | PFD | 127 | 120 | MOQ : 3000 M
Spiga	2	3	Customer number | ETH article | Yield (m/kg) | MOQ ( M) | USD / M
SUEDOECONOMIC	5	6	Article | compositon | Full width(CM) | Usable withd(CM) | weight(gsm) | MOQ(M) | MCQ(M) | Price/M.
Savage	7	8	MOQ | Qty per color | Article | Fabric name | Composition | Useable Width | Weight | All colors
Savage	8	8	MOQ | Qty per color | Article | Fabric name | Composition | Useable Width | Weight | USD/ m
Savage	13	8	MOQ | Qty per color | Article | Fabric name | Composition | Usable Width | Weight | All colors
Savage	14	8	MOQ | Qty per color | Article | Fabric name | Composition | Usable Width | Weight | USD/ m
Savage	20	8	MOQ | Qty per color | Article | Fabric name | Composition | Useable Width | Weight | All colors
Savage	21	8	MOQ | Qty per color | Article | Fabric name | Composition | Useable Width | Weight | USD/m
Savage	28	7	Qty per color | Article | Fabric name | Composition | Usable Width | Weight | All colour
Savage	47	9	MOQ | Qty per color | Article | Fabric name | Composition | Full Width | Useable Width | Weight | All colors
Savage	59	7	MOQ | Qty per color | Article | Fabric name | Composition | Useable Width | Weight | 10.12.2021 | 2021-2024 | Valid 1.4.2024 to 30.9.2024
Savage	60	10	MOQ | Qty per color | Article | Fabric name | Composition | Useable Width | Weight | All color (USD/M) | All color (USD/M) | All color (USD/M)
Savage	65	7	MOQ | Qty per color | Article | Fabric name | Composition | Usable Width | Weight | 10.12.2021 | 2021-2024 | Valid 1.4.2024 to 30.9.2024
Savage	66	10	MOQ | Qty per color | Article | Fabric name | Composition | Usable Width | Weight | All color (USD/M) | All color (USD/M) | All color (USD/M)
Savage	73	6	MOQ | MCQ | Article | Composition | Useable Width | Full width | Weight(g/m2) | FOB Bangkok/SEA | FOB Bangkok/SEA
Savage	74	8	MOQ | MCQ | Article | Composition | Useable Width | Full width | Weight(g/m2) | All color (USD/M) | All color (USD/Y)
Savage	79	6	MOQ | MCQ | Article | Composition | Useable Width | Full width | Weight(g/m2) | CIF by sea Semarang | CIF by sea Semarang | CIF by air Semarang | CIF by air Semarang
Savage	80	10	MOQ | MCQ | Article | Composition | Useable Width | Full width | Weight(g/m2) | All color (USD/M) | All color (USD/Y) | All color (USD/M) | All color (USD/Y)
Savage	81	4	3,500Y. | 550Y. | 257207BA/67 | 67%PA, 33% Elastane | 165-175 cm | 170-180 cm | 75-85 | 5.25 usd/m. | 4.8 usd/y | 5.60 usd/m | 5.12 usd/y
Savage	82	4	220 - 350Y. | 257207BA/67 | 67%PA, 33% Elastane | 165-175 cm | 170-180 cm | 75-85 | 6.89 usd/m | 6.30 usd/y | 7.51 usd/m | 6.87 usd/y
