sheet,source_row,header_row,article,fabric_name,composition,full_width_cm,usable_width_cm,weight_gsm,moq,qty_raw,qty_min,qty_max,color_tier,currency,price,date_raw,remark,block_note
CENTER PRICE USD for internal,50,14,254509,PA CHARMEUSE,100% PA,160 - 165 cm.,155 - 160 cm.,78 - 83 g/m2,"3,000m.",200-600m.,200,600,All_colors,USD,3.57,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,50,14,254509,PA CHARMEUSE,100% PA,160 - 165 cm.,155 - 160 cm.,78 - 83 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,THB,89,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,50,14,254509,PA CHARMEUSE,100% PA,160 - 165 cm.,155 - 160 cm.,78 - 83 g/m2,"3,000m.",200-600m.,200,600,All_colors,THB,107,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,51,14,254509,PA CHARMEUSE,100% PA,160 - 165 cm.,155 - 160 cm.,78 - 83 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,2.63,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,51,14,254509,PA CHARMEUSE,100% PA,160 - 165 cm.,155 - 160 cm.,78 - 83 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,USD,3.10,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,51,14,254509,PA CHARMEUSE,100% PA,160 - 165 cm.,155 - 160 cm.,78 - 83 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,THB,79,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,51,14,254509,PA CHARMEUSE,100% PA,160 - 165 cm.,155 - 160 cm.,78 - 83 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,THB,93,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,52,14,254509,PA CHARMEUSE,100% PA,160 - 165 cm.,155 - 160 cm.,78 - 83 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,2.60,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,52,14,254509,PA CHARMEUSE,100% PA,160 - 165 cm.,155 - 160 cm.,78 - 83 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,USD,2.97,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,52,14,254509,PA CHARMEUSE,100% PA,160 - 165 cm.,155 - 160 cm.,78 - 83 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,THB,78,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,52,14,254509,PA CHARMEUSE,100% PA,160 - 165 cm.,155 - 160 cm.,78 - 83 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,THB,89,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,54,14,254553,PA TULLE,100%PA,145 - 150 cm.,140 - 145 cm.,30 - 35 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,2.30,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,54,14,254553,PA TULLE,100%PA,145 - 150 cm.,140 - 145 cm.,30 - 35 g/m2,"3,000m.",200-600m.,200,600,All_colors,USD,2.97,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,54,14,254553,PA TULLE,100%PA,145 - 150 cm.,140 - 145 cm.,30 - 35 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,THB,69,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,54,14,254553,PA TULLE,100%PA,145 - 150 cm.,140 - 145 cm.,30 - 35 g/m2,"3,000m.",200-600m.,200,600,All_colors,THB,89,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,55,14,254553,PA TULLE,100%PA,145 - 150 cm.,140 - 145 cm.,30 - 35 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,1.97,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,55,14,254553,PA TULLE,100%PA,145 - 150 cm.,140 - 145 cm.,30 - 35 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,USD,2.47,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,55,14,254553,PA TULLE,100%PA,145 - 150 cm.,140 - 145 cm.,30 - 35 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,THB,59,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,55,14,254553,PA TULLE,100%PA,145 - 150 cm.,140 - 145 cm.,30 - 35 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,THB,74,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,56,14,254553,PA TULLE,100%PA,145 - 150 cm.,140 - 145 cm.,30 - 35 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,1.90,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,56,14,254553,PA TULLE,100%PA,145 - 150 cm.,140 - 145 cm.,30 - 35 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,USD,2.30,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,56,14,254553,PA TULLE,100%PA,145 - 150 cm.,140 - 145 cm.,30 - 35 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,THB,57,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,56,14,254553,PA TULLE,100%PA,145 - 150 cm.,140 - 145 cm.,30 - 35 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,THB,69,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,58,14,254580,PA TULLE,100%PA,150 - 155cm,145 - 150 cm.,30 - 35 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,1.65,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,58,14,254580,PA TULLE,100%PA,150 - 155cm,145 - 150 cm.,30 - 35 g/m2,"3,000m.",200-600m.,200,600,All_colors,USD,2.80,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,59,14,254580,PA TULLE,100%PA,150 - 155cm,145 - 150 cm.,30 - 35 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,1.45,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,59,14,254580,PA TULLE,100%PA,150 - 155cm,145 - 150 cm.,30 - 35 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,USD,2.10,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,60,14,254580,PA TULLE,100%PA,150 - 155cm,145 - 150 cm.,30 - 35 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,1.35,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,60,14,254580,PA TULLE,100%PA,150 - 155cm,145 - 150 cm.,30 - 35 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,USD,2.05,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,62,14,254555,PES TULLE,100%PES,157 - 162 cm.,152 - 157 cm.,30 - 35 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,1.35,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,62,14,254555,PES TULLE,100%PES,157 - 162 cm.,152 - 157 cm.,30 - 35 g/m2,"3,000m.",200-600m.,200,600,All_colors,USD,2.50,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,63,14,254555,PES TULLE,100%PES,157 - 162 cm.,152 - 157 cm.,30 - 35 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,1.15,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,63,14,254555,PES TULLE,100%PES,157 - 162 cm.,152 - 157 cm.,30 - 35 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,USD,1.80,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,64,14,254555,PES TULLE,100%PES,157 - 162 cm.,152 - 157 cm.,30 - 35 g/m2,"3,000m.","2,001-4,999m.",2001,4999,PFE/PFD,USD,1.05,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,64,14,254555,PES TULLE,100%PES,157 - 162 cm.,152 - 157 cm.,30 - 35 g/m2,"3,000m.","2,001-4,999m.",2001,4999,All_colors,USD,1.75,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,65,14,254555,PES TULLE,100%PES,157 - 162 cm.,152 - 157 cm.,30 - 35 g/m2,"3,000m.","5,000-9,999m.",5000,9999,PFE/PFD,USD,0.95,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,66,14,254555,PES TULLE,100%PES,157 - 162 cm.,152 - 157 cm.,30 - 35 g/m2,"3,000m.","10,000 m",10000,,PFE/PFD,USD,0.90,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,68,14,254559,PA TULLE MICRO-TOUCH,100% PA,165 - 170 cm.,160 - 165 cm.,20 - 25 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,2.27,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,68,14,254559,PA TULLE MICRO-TOUCH,100% PA,165 - 170 cm.,160 - 165 cm.,20 - 25 g/m2,"3,000m.",200-600m.,200,600,All_colors,USD,2.90,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,68,14,254559,PA TULLE MICRO-TOUCH,100% PA,165 - 170 cm.,160 - 165 cm.,20 - 25 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,THB,68,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,68,14,254559,PA TULLE MICRO-TOUCH,100% PA,165 - 170 cm.,160 - 165 cm.,20 - 25 g/m2,"3,000m.",200-600m.,200,600,All_colors,THB,87,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,69,14,254559,PA TULLE MICRO-TOUCH,100% PA,165 - 170 cm.,160 - 165 cm.,20 - 25 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,1.93,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,69,14,254559,PA TULLE MICRO-TOUCH,100% PA,165 - 170 cm.,160 - 165 cm.,20 - 25 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,USD,2.43,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,69,14,254559,PA TULLE MICRO-TOUCH,100% PA,165 - 170 cm.,160 - 165 cm.,20 - 25 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,THB,58,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,69,14,254559,PA TULLE MICRO-TOUCH,100% PA,165 - 170 cm.,160 - 165 cm.,20 - 25 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,THB,73,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,70,14,254559,PA TULLE MICRO-TOUCH,100% PA,165 - 170 cm.,160 - 165 cm.,20 - 25 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,1.87,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,70,14,254559,PA TULLE MICRO-TOUCH,100% PA,165 - 170 cm.,160 - 165 cm.,20 - 25 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,USD,2.27,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,70,14,254559,PA TULLE MICRO-TOUCH,100% PA,165 - 170 cm.,160 - 165 cm.,20 - 25 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,THB,56,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,70,14,254559,PA TULLE MICRO-TOUCH,100% PA,165 - 170 cm.,160 - 165 cm.,20 - 25 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,THB,68,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,72,14,254582,PA TULLE,100 % PA,157 - 162 cm.,152 - 157 cm.,18 - 23 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,2.00,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,72,14,254582,PA TULLE,100 % PA,157 - 162 cm.,152 - 157 cm.,18 - 23 g/m2,"3,000m.",200-600m.,200,600,All_colors,USD,2.67,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,72,14,254582,PA TULLE,100 % PA,157 - 162 cm.,152 - 157 cm.,18 - 23 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,THB,60,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,72,14,254582,PA TULLE,100 % PA,157 - 162 cm.,152 - 157 cm.,18 - 23 g/m2,"3,000m.",200-600m.,200,600,All_colors,THB,80,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,73,14,254582,PA TULLE,100 % PA,157 - 162 cm.,152 - 157 cm.,18 - 23 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,1.67,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,73,14,254582,PA TULLE,100 % PA,157 - 162 cm.,152 - 157 cm.,18 - 23 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,USD,2.17,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,73,14,254582,PA TULLE,100 % PA,157 - 162 cm.,152 - 157 cm.,18 - 23 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,THB,50,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,73,14,254582,PA TULLE,100 % PA,157 - 162 cm.,152 - 157 cm.,18 - 23 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,THB,65,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,74,14,254582,PA TULLE,100 % PA,157 - 162 cm.,152 - 157 cm.,18 - 23 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,1.57,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,74,14,254582,PA TULLE,100 % PA,157 - 162 cm.,152 - 157 cm.,18 - 23 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,USD,2.00,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,74,14,254582,PA TULLE,100 % PA,157 - 162 cm.,152 - 157 cm.,18 - 23 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,THB,47,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,74,14,254582,PA TULLE,100 % PA,157 - 162 cm.,152 - 157 cm.,18 - 23 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,THB,60,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,76,14,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,1.83,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,76,14,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.",200-600m.,200,600,All_colors,USD,2.67,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,76,14,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,THB,55,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,76,14,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.",200-600m.,200,600,All_colors,THB,80,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,77,14,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,1.50,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,77,14,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,USD,2.17,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,77,14,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,THB,45,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,77,14,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,THB,65,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,78,14,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,1.43,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,78,14,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,USD,2.00,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,78,14,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,THB,43,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,78,14,254588,PES TULLE ALPHA,100% PES,148 - 153 cm.,143 - 148 cm.,20 - 25 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,THB,60,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,80,14,254615,PA TULLE SH,100% PA,138 - 143 cm.,133 - 138 cm.,40 - 45 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,2.57,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,80,14,254615,PA TULLE SH,100% PA,138 - 143 cm.,133 - 138 cm.,40 - 45 g/m2,"3,000m.",200-600m.,200,600,All_colors,USD,3.23,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,80,14,254615,PA TULLE SH,100% PA,138 - 143 cm.,133 - 138 cm.,40 - 45 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,THB,77,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,80,14,254615,PA TULLE SH,100% PA,138 - 143 cm.,133 - 138 cm.,40 - 45 g/m2,"3,000m.",200-600m.,200,600,All_colors,THB,97,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,81,14,254615,PA TULLE SH,100% PA,138 - 143 cm.,133 - 138 cm.,40 - 45 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,2.20,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,81,14,254615,PA TULLE SH,100% PA,138 - 143 cm.,133 - 138 cm.,40 - 45 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,USD,2.73,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,81,14,254615,PA TULLE SH,100% PA,138 - 143 cm.,133 - 138 cm.,40 - 45 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,THB,66,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,81,14,254615,PA TULLE SH,100% PA,138 - 143 cm.,133 - 138 cm.,40 - 45 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,THB,82,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,82,14,254615,PA TULLE SH,100% PA,138 - 143 cm.,133 - 138 cm.,40 - 45 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,2.17,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,82,14,254615,PA TULLE SH,100% PA,138 - 143 cm.,133 - 138 cm.,40 - 45 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,USD,2.53,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,82,14,254615,PA TULLE SH,100% PA,138 - 143 cm.,133 - 138 cm.,40 - 45 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,THB,65,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,82,14,254615,PA TULLE SH,100% PA,138 - 143 cm.,133 - 138 cm.,40 - 45 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,THB,76,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,84,14,254622,PA MARQUISETTE,100% PA,150 - 155 cm.,145 - 150 cm.,45 - 50 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,1.83,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,84,14,254622,PA MARQUISETTE,100% PA,150 - 155 cm.,145 - 150 cm.,45 - 50 g/m2,"3,000m.",200-600m.,200,600,All_colors,USD,2.50,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,84,14,254622,PA MARQUISETTE,100% PA,150 - 155 cm.,145 - 150 cm.,45 - 50 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,THB,55,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,84,14,254622,PA MARQUISETTE,100% PA,150 - 155 cm.,145 - 150 cm.,45 - 50 g/m2,"3,000m.",200-600m.,200,600,All_colors,THB,75,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,85,14,254622,PA MARQUISETTE,100% PA,150 - 155 cm.,145 - 150 cm.,45 - 50 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,1.50,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,85,14,254622,PA MARQUISETTE,100% PA,150 - 155 cm.,145 - 150 cm.,45 - 50 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,USD,1.67,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,85,14,254622,PA MARQUISETTE,100% PA,150 - 155 cm.,145 - 150 cm.,45 - 50 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,THB,45,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,85,14,254622,PA MARQUISETTE,100% PA,150 - 155 cm.,145 - 150 cm.,45 - 50 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,THB,50,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,86,14,254622,PA MARQUISETTE,100% PA,150 - 155 cm.,145 - 150 cm.,45 - 50 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,1.33,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,86,14,254622,PA MARQUISETTE,100% PA,150 - 155 cm.,145 - 150 cm.,45 - 50 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,USD,1.60,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,86,14,254622,PA MARQUISETTE,100% PA,150 - 155 cm.,145 - 150 cm.,45 - 50 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,THB,40,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,86,14,254622,PA MARQUISETTE,100% PA,150 - 155 cm.,145 - 150 cm.,45 - 50 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,THB,48,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,88,14,254701,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,3.43,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,88,14,254701,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.",200-600m.,200,600,All_colors,USD,4.33,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,88,14,254701,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,THB,103,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,88,14,254701,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.",200-600m.,200,600,All_colors,THB,130,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,89,14,254701,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,3.20,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,89,14,254701,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,USD,4.00,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,89,14,254701,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,THB,96,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,89,14,254701,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,THB,120,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,90,14,254701,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,3.00,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,90,14,254701,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,USD,3.80,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,90,14,254701,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,THB,90,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,90,14,254701,CO/PES TULLE 451/130/2,"70% PES, 30% CO",143 - 148 cm.,138 - 143 cm.,35 - 40 g/m2,"3,000m.","2,001-5,000m.",2001,5000,All_colors,THB,114,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,92,14,254723,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,USD,2.00,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,92,14,254723,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.",200-600m.,200,600,All_colors,USD,2.83,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,92,14,254723,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.",200-600m.,200,600,PFE/PFD,THB,60,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,92,14,254723,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.",200-600m.,200,600,All_colors,THB,85,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,93,14,254723,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,USD,1.67,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,93,14,254723,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,USD,2.33,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,93,14,254723,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.","601-2,000m.",601,2000,PFE/PFD,THB,50,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,93,14,254723,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.","601-2,000m.",601,2000,All_colors,THB,70,,,DATE : 4th Mar 2020
CENTER PRICE USD for internal,94,14,254723,PES TULLE TORINO 35,100% PES,155 - 160 cm.,150 - 155 cm.,17 - 22 g/m2,"3,000m.","2,001-5,000m.",2001,5000,PFE/PFD,USD,1.50,,,DATE : 4th Mar 2020
